stableEdge,priv_auto,on_demand,carpool,walking,biking,total,direction,streetName,Year,Type,yearbinary,treatment
"1183035104708643816",173,26,216,164,18,610,N,3rd Street Northwest,2022,Study Area,1,2
"15227864841809003858",773,120,1816,267,75,3883,N,7th Street Northwest,2022,Study Area,1,2
"2467321591778868983",3610,205,1588,214,378,7130,N,8th Street Northeast,2022,Controls,1,0
"583577321128957581",530,94,845,218,1290,3010,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"11250426013186979813",1469,101,721,100,471,2983,N,13th Street Northeast,2022,Controls,1,0
"4979527779930498713",204,31,92,18,266,612,N,12th Street Northwest,2022,Controls,1,0
"6161287790171445997",994,38,426,74,411,1990,N,13th Street Northeast,2022,Controls,1,0
"8849039291974344149",55,12,77,87,101,332,N,12th Street Northwest,2022,Controls,1,0
"3778564117334045893",1285,244,2577,561,1517,7110,N,20th Street Northwest,2022,Controls,1,0
"12281437421114058478",1963,230,1339,1288,1736,6566,N,13th Street Northwest,2022,Controls,1,0
"11035103177121036868",1711,301,2992,410,1559,7959,N,20th Street Northwest,2022,Controls,1,0
"11954416741752885007",687,85,822,483,455,3079,N,7th Street Northwest,2022,Study Area,1,2
"8253740924966887645",244,46,438,60,2651,4217,N,15th Street Northwest,2022,Controls,1,0
"5069938679127734304",1306,72,778,882,907,3974,N,4th Street Northwest,2022,Controls,1,0
"6603650963910036126",403,46,499,436,148,1556,N,First Street Northwest,2022,Study Area,1,2
"9421078821603692161",997,76,695,425,60,2299,N,6th Street Northeast,2022,Controls,1,0
"3854848226123702768",1771,343,2611,160,60,4979,N,1st Street Northeast,2022,Study Area,1,2
"2992340966980507145",258,45,249,444,3858,4873,N,15th Street Northwest,2022,Controls,1,0
"9308674374513310231",966,147,1355,107,480,3092,N,10th Street Northwest,2022,Study Area,1,2
"2451530027041106892",352,58,248,396,1587,2688,N,13th Street Northwest,2022,Controls,1,0
"796785722309452678",461,84,584,788,1442,3391,N,18th Street Northwest,2022,Controls,1,0
"15161124017477141117",195,19,76,347,428,1095,N,Vermont Avenue Northwest,2022,Controls,1,0
"10195644192130372275",246,48,929,775,209,2232,N,1st Street Northwest,2022,Study Area,1,2
"4329674621989706339",1443,74,620,303,260,2880,N,4th Street Northeast,2022,Controls,1,0
"11358889249036687606",1672,136,1545,211,411,4039,N,2nd Street Northeast,2022,Study Area,1,2
"12475976188459773177",1959,234,1395,992,1741,6333,N,13th Street Northwest,2022,Controls,1,0
"5701564877581977963",1350,107,856,877,984,4200,N,2nd Street Northeast,2022,Study Area,1,2
"8573217888516471198",180,21,332,214,641,1402,N,5th Street Northwest,2022,Study Area,1,2
"4421844935439135410",2517,166,1112,1725,1553,8373,N,14th Street Northwest,2022,Controls,1,0
"4580253907505646529",209,17,154,254,362,996,N,5th Street Northwest,2022,Controls,1,0
"8147350606667666810",2576,453,4097,1417,1855,11017,N,20th Street Northwest,2022,Controls,1,0
"7823420720664883204",876,131,644,60,318,3344,N,11th Street Northwest,2022,Controls,1,0
"8138287123198586680",500,46,219,23,66,867,N,10th Street Southwest,2022,Controls,1,0
"1635469166541974084",1951,226,1311,750,1783,6033,N,13th Street Northwest,2022,Controls,1,0
"15313178609158404813",570,79,437,42,75,1785,N,11th Street Northwest,2022,Controls,1,0
"161776023835803102",420,32,417,720,494,3359,N,11th Street Northwest,2022,Controls,1,0
"14243205493869876739",687,33,387,159,58,1651,N,6th Street Southeast,2022,Controls,1,0
"17836324740663043511",912,199,1166,74,47,2440,N,6th Street Southwest,2022,Controls,1,0
"11394874756398833460",393,49,445,289,233,1431,N,1st Street Northwest,2022,Controls,1,0
"7604808717700734629",1099,74,790,163,64,2236,N,6th Street Northeast,2022,Controls,1,0
"16014258586951290033",1986,208,1211,342,1168,4966,N,4th Street Southwest,2022,Controls,1,0
"13532521829532387227",3729,146,5220,186,213,10599,N,15th Street Northeast,2022,Controls,1,0
"2112327867972618312",12504,886,13659,265,648,27994,N,2nd Street Southeast,2022,Controls,1,0
"3527126562159943479",3620,137,5019,240,214,10336,N,15th Street Northeast,2022,Controls,1,0
"14626400219897781575",2238,172,1412,154,563,4608,N,2nd Street Southeast,2022,Controls,1,0
"15437026297994088139",307,35,588,523,51,1523,N,17th Street Northwest,2022,Controls,1,0
"17944742345676895959",1295,178,1837,968,1284,5762,N,20th Street Northwest,2022,Controls,1,0
"4908899831029103998",338,47,357,604,2337,3719,N,15th Street Northwest,2022,Controls,1,0
"4361294104003344383",402,39,278,395,478,2872,N,11th Street Northwest,2022,Controls,1,0
"10337208479504560017",381,37,156,375,2,988,N,4th Street Northeast,2022,Controls,1,0
"14773801506399618985",649,87,1256,803,1157,4323,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"2032200233140855732",51,11,49,251,99,461,N,12th Street Northwest,2022,Controls,1,0
"17097281477964439214",291,60,152,450,1582,2580,N,13th Street Northwest,2022,Controls,1,0
"8490690517279170775",11538,855,13046,375,1361,27285,N,2nd Street Northeast,2022,Controls,1,0
"10875685393592775163",482,106,734,220,472,2045,N,18th Street Northwest,2022,Controls,1,0
"14395830369259862762",861,124,986,39,475,2508,N,10th Street Northwest,2022,Study Area,1,2
"289012458426805049",1205,74,787,118,844,3121,N,4th Street Northwest,2022,Controls,1,0
"15434095519428085718",135,23,153,330,13,665,N,3rd Street Northwest,2022,Study Area,1,2
"2276017713820545254",179,13,156,206,696,1884,N,11th Street Northwest,2022,Controls,1,0
"7311940266774723526",601,20,539,268,126,2089,N,1st Street Northwest,2022,Controls,1,0
"6421114161204792195",1986,208,1211,338,1168,4962,N,4th Street Southwest,2022,Controls,1,0
"1157150109337947108",962,129,1056,1132,2973,6286,N,13th Street Northwest,2022,Controls,1,0
"5984878589629180329",1402,185,678,51,481,2888,N,1st Street Southeast,2022,Controls,1,0
"11102045263879221064",73,13,91,354,102,635,N,12th Street Northwest,2022,Study Area,1,2
"11601122676418520260",706,51,558,88,65,1542,N,25th Street Northwest,2022,Controls,1,0
"12098232678360890734",1254,82,869,454,76,2816,N,6th Street Northeast,2022,Study Area,1,2
"7948130318198718780",804,153,1174,454,53,2663,N,Eckington Place Northeast,2022,Controls,1,0
"14317927664790152434",28,7,53,52,6,175,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"9666930637628369574",2276,339,1751,251,42,4670,N,6th Street Southwest,2022,Controls,1,0
"17774569504145165361",5334,271,2080,70,869,8666,N,Warder Street Northwest,2022,Controls,1,0
"8160609451209137361",106,10,64,138,967,1294,N,5th Street Northwest,2022,Study Area,1,2
"8807076847001866615",3629,140,5172,176,186,10425,N,15th Street Northeast,2022,Controls,1,0
"18006367087609115542",12425,894,13588,249,647,27837,N,2nd Street Southeast,2022,Controls,1,0
"15078920608974872182",1394,65,517,53,129,2331,N,4th Street Northeast,2022,Controls,1,0
"15952412886386439992",1669,96,511,288,1233,3960,N,4th Street Southwest,2022,Controls,1,0
"4500899374367048287",348,37,365,10,216,979,N,20th Street Northwest,2022,Controls,1,0
"3849462379078957560",1292,173,1839,226,1281,5008,N,20th Street Northwest,2022,Controls,1,0
"15903097422672434855",2154,308,2267,322,2500,7968,N,4th Street Southwest,2022,Controls,1,0
"8182000153810151340",934,135,2123,653,82,4844,N,7th Street Northwest,2022,Study Area,1,2
"3779752080367647522",684,112,929,958,3032,5762,N,13th Street Northwest,2022,Controls,1,0
"16986006482923275545",1172,55,639,109,466,2507,N,13th Street Northeast,2022,Controls,1,0
"7885934182885764381",9049,363,1574,85,20,12504,N,8th Street Southeast,2022,Controls,1,0
"1024680171900941388",1231,214,1702,1096,520,5386,N,18th Street Northwest,2022,Controls,1,0
"16557501433827910051",587,144,880,230,603,2471,N,18th Street Northwest,2022,Controls,1,0
"3266788644703692395",12503,901,13673,288,1096,28504,N,2nd Street Northeast,2022,Controls,1,0
"18104454716597083599",99,7,145,366,363,993,N,5th Street Northwest,2022,Study Area,1,2
"16824005841523405502",984,75,644,626,1113,3459,N,2nd Street Northeast,2022,Study Area,1,2
"9287058655346365375",1232,73,828,555,924,3685,N,4th Street Northwest,2022,Controls,1,0
"14432987704115730151",235,44,372,156,2618,3428,N,Vermont Avenue Northwest,2022,Controls,1,0
"13243246727461027683",1038,30,557,674,199,2818,N,6th Street Southeast,2022,Controls,1,0
"17057266361976321462",8577,353,2648,299,352,13574,N,8th Street Northeast,2022,Controls,1,0
"11896426552240234235",226,19,143,105,8,523,N,12th Street Southwest,2022,Controls,1,0
"12288678794921450017",2211,263,1928,736,2383,7910,N,4th Street Southwest,2022,Controls,1,0
"6322549065792674337",294,29,307,139,13,820,N,12th Street Northwest,2022,Controls,1,0
"2867229125883124562",802,165,1182,381,579,3340,N,18th Street Northwest,2022,Controls,1,0
"2002944200951869533",615,90,724,129,744,2307,N,First Street Northeast,2022,Study Area,1,2
"2095478137114677213",266,30,104,80,44,533,N,3rd Street Northwest,2022,Study Area,1,2
"6859478423610948116",2236,142,934,1516,1527,7731,N,14th Street Northwest,2022,Controls,1,0
"11735196863028398409",162,35,401,249,554,1421,N,5th Street Northwest,2022,Study Area,1,2
"6165565511057543553",1167,43,468,247,451,2439,N,13th Street Northeast,2022,Controls,1,0
"12655250639441993961",28,2,6,40,452,545,N,5th Street Northwest,2022,Study Area,1,2
"8459972500335492239",3124,129,4973,250,66,8555,N,15th Street Southeast,2022,Controls,1,0
"15779593912281069788",1425,175,981,1248,1197,5462,N,20th Street Northwest,2022,Controls,1,0
"11003079254912508408",1762,342,2609,134,57,4938,N,1st Street Northeast,2022,Study Area,1,2
"13998809108502152887",131,11,118,313,525,1110,N,5th Street Northwest,2022,Study Area,1,2
"3738181093853685709",226,22,208,196,395,1322,N,1st Street Northwest,2022,Controls,1,0
"10044443849263798042",200,18,145,64,663,1765,N,11th Street Northwest,2022,Controls,1,0
"12105555957230337271",12425,894,13588,285,672,27901,N,2nd Street Southeast,2022,Controls,1,0
"10200163430059023272",1445,229,1741,343,1871,5649,N,First Street Northeast,2022,Study Area,1,2
"14834978230716235594",212,23,252,71,79,640,N,8th Street Northwest,2022,Controls,1,0
"5173960019774552221",1141,42,409,154,438,2244,N,13th Street Northeast,2022,Controls,1,0
"9497454619169395422",1038,30,557,698,198,2841,N,6th Street Southeast,2022,Controls,1,0
"7995347727909035366",530,94,845,207,1290,2999,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"16247125912887420813",11518,854,13024,202,1404,27112,N,2nd Street Northeast,2022,Controls,1,0
"8598988246912319632",1337,169,547,264,1,2394,N,1st Street Southeast,2022,Controls,1,0
"9349484814702869194",137,19,130,38,386,714,N,10th Street Northwest,2022,Study Area,1,2
"7194901204851268172",896,137,675,12,316,3351,N,11th Street Northwest,2022,Controls,1,0
"4155495364213210916",2097,226,1293,117,2976,6759,N,4th Street Southwest,2022,Controls,1,0
"10935070928857751645",119,21,137,5,56,884,N,11th Street Northwest,2022,Controls,1,0
"930016060610680853",1450,103,1131,656,997,4363,N,2nd Street Northeast,2022,Study Area,1,2
"7920767339696378084",1304,161,1018,219,1802,4837,N,4th Street Southwest,2022,Controls,1,0
"6558595394479730584",2799,92,760,159,222,4384,N,12th Street Northeast,2022,Controls,1,0
"13739314619616426369",2184,263,1895,1040,2362,8133,N,4th Street Southwest,2022,Controls,1,0
"4689519252916151517",196,27,72,14,265,575,N,12th Street Northwest,2022,Controls,1,0
"7084684309018837801",1701,128,1027,626,116,3657,N,6th Street Southeast,2022,Controls,1,0
"9847688929605499792",375,85,708,351,265,1790,N,Vermont Avenue Northwest,2022,Controls,1,0
"11195767120587712326",163,10,152,657,463,1450,N,3rd Street Southeast,2022,Controls,1,0
"2625007888616822915",440,103,803,351,265,1968,N,Vermont Avenue Northwest,2022,Controls,1,0
"1022333488062914770",716,117,617,105,69,2936,N,11th Street Northwest,2022,Controls,1,0
"16690779235044864746",1136,116,980,621,2042,4929,N,13th Street Northwest,2022,Controls,1,0
"12908027952907877966",2599,438,4212,812,1186,9902,N,20th Street Northwest,2022,Controls,1,0
"6270418877821547768",367,50,515,282,229,1465,N,1st Street Northwest,2022,Controls,1,0
"11069451459141686414",454,76,527,898,1442,3431,N,18th Street Northwest,2022,Controls,1,0
"9872568156673535995",1001,69,689,122,40,1981,N,6th Street Northeast,2022,Controls,1,0
"1371090441511446753",2956,264,2647,277,1130,7480,N,20th Street Northwest,2022,Controls,1,0
"7748005107076196048",11538,848,13074,356,1459,27388,N,2nd Street Northeast,2022,Controls,1,0
"15471866446311515971",760,71,782,496,129,2747,N,7th Street Northwest,2022,Controls,1,0
"14957108175116238324",1672,136,1545,197,409,4023,N,2nd Street Northeast,2022,Controls,1,0
"13084405917141391000",2707,90,701,115,217,4196,N,12th Street Northeast,2022,Controls,1,0
"8902637756096877261",161,13,123,77,551,1594,N,11th Street Northwest,2022,Controls,1,0
"5542605411352655405",2697,97,4762,83,111,8859,N,15th Street Northeast,2022,Controls,1,0
"12429940102959447940",2107,163,1274,230,612,4402,N,2nd Street Southeast,2022,Controls,1,0
"12168186256476224125",10618,435,3544,33,356,16419,N,8th Street Southeast,2022,Controls,1,0
"10179546822982867705",461,66,624,208,344,1771,N,2nd Street Northwest,2022,Study Area,1,2
"7642736087148687830",3010,283,2830,340,1106,7768,N,20th Street Northwest,2022,Controls,1,0
"4262751954636327104",1225,80,904,206,824,3315,N,4th Street Northwest,2022,Controls,1,0
"802694125211362316",271,35,309,340,95,1608,N,7th Street Northwest,2022,Study Area,1,2
"7306408949199941732",673,77,397,253,138,1735,N,3rd Street Northeast,2022,Controls,1,0
"8271167628518789798",1507,193,823,72,439,3052,N,1st Street Southeast,2022,Controls,1,0
"6842263007293609255",2079,236,1599,152,100,4427,N,6th Street Northeast,2022,Study Area,1,2
"13569896612185934221",615,90,724,49,790,2284,N,First Street Northeast,2022,Study Area,1,2
"16464327946213306490",1289,92,754,62,468,2780,N,13th Street Northeast,2022,Controls,1,0
"14143419358747362468",2145,298,2218,306,2501,7847,N,4th Street Southwest,2022,Controls,1,0
"7362258474930615373",12425,894,13588,249,647,27837,N,2nd Street Southeast,2022,Controls,1,0
"15966966286654707975",348,53,243,392,1570,2639,N,13th Street Northwest,2022,Controls,1,0
"17617710349102994888",1910,369,2805,323,63,5504,N,1st Street Northeast,2022,Study Area,1,2
"13078424726224878733",930,44,1009,147,0,2166,N,1st Street Northwest,2022,Controls,1,0
"7834201552548084449",1484,118,1431,260,696,4032,N,2nd Street Northeast,2022,Study Area,1,2
"8295252633682563704",617,97,1434,316,214,3533,N,7th Street Northwest,2022,Study Area,1,2
"18077413656603541086",282,51,475,423,1522,2774,N,15th Street Northwest,2022,Controls,1,0
"9808470421623494773",1468,228,2471,573,1262,6232,N,20th Street Northwest,2022,Controls,1,0
"2428262961919464984",844,106,832,84,102,2002,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"1825196105644352443",1336,74,826,194,902,3349,N,4th Street Northwest,2022,Controls,1,0
"12644269173785825763",565,44,383,316,40,1428,N,6th Street Southeast,2022,Controls,1,0
"1896823441956789434",358,68,250,447,1036,2200,N,13th Street Northwest,2022,Controls,1,0
"17917702378199124630",976,204,1364,1108,541,4853,N,18th Street Northwest,2022,Controls,1,0
"1432204260634922052",2144,239,833,213,275,3828,N,1st Street Southeast,2022,Controls,1,0
"3675356798714946229",2045,150,1085,297,428,4052,N,2nd Street Southeast,2022,Controls,1,0
"7225450336098660387",84,9,101,357,357,917,N,5th Street Northwest,2022,Study Area,1,2
"13976347352029933692",10152,434,3379,28,289,15667,N,8th Street Southeast,2022,Controls,1,0
"1167268650628845585",947,136,2397,666,60,5178,N,7th Street Northwest,2022,Study Area,1,2
"241454215911165743",48,5,34,117,402,610,N,Peace Monument Circle,2022,Controls,1,0
"4463744051070050102",367,39,542,491,60,1501,N,Connecticut Avenue Northwest,2022,Controls,1,0
"1860404234490132091",511,11,217,348,214,1324,N,9th Street Southeast,2022,Controls,1,0
"3272040757743318978",2146,298,2218,306,2501,7860,N,4th Street Southwest,2022,Controls,1,0
"4380237900947604964",579,65,441,701,1706,3523,N,13th Street Northwest,2022,Controls,1,0
"8469971445333821739",1404,215,2309,606,1250,5995,N,20th Street Northwest,2022,Controls,1,0
"8040791711192475742",2111,166,1138,1427,1309,7430,N,14th Street Northwest,2022,Controls,1,0
"16050306031196939901",809,114,1731,852,1377,5258,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"1464839907560235899",344,50,273,198,21,908,N,3rd Street Northwest,2022,Study Area,1,2
"3531288507831445936",372,83,249,585,1066,2398,N,13th Street Northwest,2022,Controls,1,0
"7736062351827303728",1042,105,851,644,2031,4706,N,13th Street Northwest,2022,Controls,1,0
"976153440067791274",228,18,187,265,123,902,N,First Street Northwest,2022,Study Area,1,2
"6342740736462827003",5532,296,2428,88,871,9254,N,Warder Street Northwest,2022,Controls,1,0
"9416285919805975344",238,45,400,60,2651,4172,N,15th Street Northwest,2022,Controls,1,0
"15093389987044332421",129,12,116,105,503,1558,N,11th Street Northwest,2022,Controls,1,0
"2433228775944801167",139,27,175,26,61,474,N,9th Street Southwest,2022,Controls,1,0
"6862365833435428248",335,54,240,144,55,854,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"3850577191145286618",1577,102,816,133,917,3575,N,Warder Street Northwest,2022,Controls,1,0
"17530727421070465297",5682,163,1248,16,35,7223,N,13th Street Northeast,2022,Controls,1,0
"8815331303971264142",364,46,471,313,231,1470,N,1st Street Northwest,2022,Study Area,1,2
"666898868092458767",2660,477,4194,1149,1761,10464,N,20th Street Northwest,2022,Controls,1,0
"11140209226921236808",1214,57,471,204,684,2643,N,5th Street Northwest,2022,Controls,1,0
"3631470763870784933",769,39,442,42,733,2067,N,Warder Street Northwest,2022,Controls,1,0
"2423206116405311734",163,10,152,657,464,1451,N,3rd Street Southeast,2022,Controls,1,0
"56627622084007556",2699,90,703,112,217,4187,N,12th Street Northeast,2022,Controls,1,0
"6208640041644728452",129,11,114,111,502,1534,N,11th Street Northwest,2022,Controls,1,0
"787645152857430724",1279,60,708,66,510,2691,N,13th Street Northeast,2022,Controls,1,0
"10131181289824502591",1214,57,471,204,684,2643,N,5th Street Northwest,2022,Controls,1,0
"12149548324561185388",983,207,1218,132,24,2666,N,6th Street Southwest,2022,Controls,1,0
"14546903693380159827",3267,131,4988,303,62,8764,N,15th Street Southeast,2022,Controls,1,0
"3988731962808994267",3041,144,5108,56,55,8409,N,15th Street Southeast,2022,Controls,1,0
"6540489059797355641",1359,70,554,67,100,2326,N,4th Street Northeast,2022,Controls,1,0
"7711741459724796169",958,62,912,212,51,2234,N,3rd Street Southwest,2022,Controls,1,0
"1341356157787090105",6,2,7,239,61,315,N,12th Street Northwest,2022,Controls,1,0
"3628452591147985943",3633,134,5119,225,184,10401,N,15th Street Northeast,2022,Controls,1,0
"6648166159528081566",1119,41,445,173,389,2227,N,13th Street Northeast,2022,Controls,1,0
"11480941052029779094",3771,159,5421,263,238,10983,N,15th Street Northeast,2022,Controls,1,0
"6262088937564501069",201,18,195,602,205,1231,N,1st Street Northwest,2022,Study Area,1,2
"3279904515160553295",416,23,241,21,7,710,N,22nd Street Northwest,2022,Controls,1,0
"13574948363504414443",778,59,508,501,71,2261,N,6th Street Northeast,2022,Controls,1,0
"12479150475565751345",876,173,1281,458,100,2913,N,Eckington Place Northeast,2022,Controls,1,0
"7414503784903793541",33,1,20,232,36,330,N,South Capitol Street Southeast,2022,Controls,1,0
"2580815858330835836",1148,118,996,594,2045,4948,N,13th Street Northwest,2022,Controls,1,0
"17447016033653662046",397,97,205,607,1137,2490,N,13th Street Northwest,2022,Controls,1,0
"5031615415843615583",660,86,684,53,87,1604,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"18097220417514597796",363,76,256,541,1034,2311,N,13th Street Northwest,2022,Controls,1,0
"13991600756407058705",660,86,684,53,87,1620,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"12993646375659287648",1091,74,793,155,69,2228,N,6th Street Northeast,2022,Controls,1,0
"7892219038316580043",3630,191,1439,184,348,7014,N,8th Street Northeast,2022,Controls,1,0
"4315332726316230595",216,44,367,60,2647,4160,N,15th Street Northwest,2022,Controls,1,0
"11448853376553616977",294,29,307,164,14,846,N,12th Street Northwest,2022,Controls,1,0
"10798000081922600400",37,5,28,133,372,581,N,1st Street Northwest,2022,Controls,1,0
"928746248490072476",2657,97,4739,103,111,8808,N,15th Street Northeast,2022,Controls,1,0
"12412369086736275713",2988,254,2592,417,1117,7567,N,20th Street Northwest,2022,Controls,1,0
"1217972607380043933",307,35,588,523,54,1526,N,17th Street Northwest,2022,Controls,1,0
"16117217862668956090",8560,349,2585,217,345,13358,N,8th Street Northeast,2022,Controls,1,0
"10250609525181777900",10099,433,3342,30,340,15630,N,8th Street Southeast,2022,Controls,1,0
"14053220457049237448",26,6,50,183,118,383,N,12th Street Northwest,2022,Study Area,1,2
"5710671949054526222",1436,122,960,158,102,2950,N,6th Street Northeast,2022,Study Area,1,2
"10561182744191356983",193,41,234,366,1982,2833,N,15th Street Northwest,2022,Controls,1,0
"2313889382719749245",289,46,177,67,16,621,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"917417616953508800",574,83,432,660,1556,3423,N,13th Street Northwest,2022,Controls,1,0
"14033068043712122493",960,145,1337,72,456,2973,N,10th Street Northwest,2022,Study Area,1,2
"6808415654625124638",1431,173,907,247,1264,4035,N,20th Street Northwest,2022,Controls,1,0
"15549239435707222669",517,67,409,1121,1606,3743,N,13th Street Northwest,2022,Controls,1,0
"15085321865510809109",1393,229,1777,931,584,5539,N,18th Street Northwest,2022,Controls,1,0
"11230327675295157703",3533,178,1289,162,336,6799,N,8th Street Northeast,2022,Controls,1,0
"7382051603493437867",3792,238,1739,172,386,7372,N,8th Street Northeast,2022,Controls,1,0
"18318295469559589767",1938,232,1633,1323,2325,7859,N,4th Street Southwest,2022,Controls,1,0
"3093527221840221366",1954,229,1379,849,1744,6165,N,13th Street Northwest,2022,Controls,1,0
"12873755714425544800",47,7,33,267,97,455,N,12th Street Northwest,2022,Study Area,1,2
"17794826033306505761",930,44,1009,147,0,2166,N,1st Street Northwest,2022,Controls,1,0
"5670976340121628218",76,17,92,361,103,651,N,12th Street Northwest,2022,Study Area,1,2
"2971424960520557823",325,70,555,177,835,1975,N,5th Street Northwest,2022,Study Area,1,2
"12075664854484126479",2119,250,1672,190,125,4618,N,6th Street Northeast,2022,Study Area,1,2
"14681504166524008405",476,54,922,442,114,2597,N,7th Street Northwest,2022,Controls,1,0
"13883435683290891990",1059,48,518,104,471,2262,N,13th Street Northeast,2022,Controls,1,0
"14200014159493444077",716,117,618,39,71,2877,N,11th Street Northwest,2022,Controls,1,0
"7507659176289143502",350,38,254,167,468,2547,N,11th Street Northwest,2022,Controls,1,0
"7149133094274904197",1885,56,1165,199,0,3398,N,1st Street Northwest,2022,Controls,1,0
"8355604089762954524",3678,159,2238,89,536,6832,N,18th Street Northeast,2022,Controls,1,0
"4666426386957562589",1152,94,828,324,702,3122,N,2nd Street Northeast,2022,Study Area,1,2
"6292354602187163569",1459,100,731,92,475,2978,N,13th Street Northeast,2022,Controls,1,0
"7381426200271846849",110,11,65,208,511,925,N,5th Street Northwest,2022,Study Area,1,2
"13005869483741748247",1104,197,1016,194,195,2719,N,6th Street Southwest,2022,Controls,1,0
"10103805655138102231",174,36,315,116,53,695,N,3rd Street Northwest,2022,Study Area,1,2
"8429390630657385693",1156,118,1024,711,2045,5105,N,13th Street Northwest,2022,Controls,1,0
"13523375797221955261",1273,159,515,285,0,2314,N,1st Street Southeast,2022,Controls,1,0
"3188581274178302177",227,22,207,155,393,1277,N,1st Street Northwest,2022,Controls,1,0
"9952382176590137507",876,173,1281,348,114,2846,N,Eckington Place Northeast,2022,Controls,1,0
"14309305207422223092",1801,183,1176,429,1133,4782,N,4th Street Southwest,2022,Controls,1,0
"3651552540647380636",585,140,856,269,606,2484,N,18th Street Northwest,2022,Controls,1,0
"3065287138049245465",470,39,184,107,112,1092,N,4th Street Northeast,2022,Controls,1,0
"6898211957331210745",855,183,1005,68,52,2182,N,6th Street Southwest,2022,Controls,1,0
"9085154656678702377",354,32,527,149,629,1692,N,21st Street Northwest,2022,Controls,1,0
"13906493438881417042",3372,209,1567,165,154,6505,N,8th Street Northeast,2022,Controls,1,0
"3265908595705013800",5751,170,1259,53,32,7344,N,13th Street Northeast,2022,Controls,1,0
"13274733240216120976",180,11,254,65,434,953,N,5th Street Northwest,2022,Study Area,1,2
"10415734776523852968",532,124,809,204,461,2158,N,18th Street Northwest,2022,Controls,1,0
"287954421129780380",1955,234,1392,960,1740,6293,N,13th Street Northwest,2022,Controls,1,0
"13368276498934937644",1263,93,756,54,390,2676,N,13th Street Northeast,2022,Controls,1,0
"7351358537687006251",754,90,654,767,2480,4795,N,13th Street Northwest,2022,Controls,1,0
"10772574990356280820",204,17,155,72,418,866,N,5th Street Northwest,2022,Controls,1,0
"12800319095375965303",7460,530,3769,89,1086,13165,N,20th Street Northwest,2022,Controls,1,0
"3645686769747283323",28,2,6,230,452,735,N,5th Street Northwest,2022,Study Area,1,2
"17828927704676531134",2061,220,1265,338,1175,5110,N,4th Street Southwest,2022,Controls,1,0
"2925904480731369214",2448,288,1827,241,326,5408,N,6th Street Northeast,2022,Study Area,1,2
"12964804999935678937",3041,126,4955,50,65,8249,N,15th Street Southeast,2022,Controls,1,0
"15620016883678606114",2082,236,698,213,275,3628,N,1st Street Southeast,2022,Controls,1,0
"14978026697315365653",2289,194,2341,614,1288,6921,N,20th Street Northwest,2022,Controls,1,0
"16418631264736414243",193,41,236,376,1983,2844,N,15th Street Northwest,2022,Controls,1,0
"15709872677011894562",876,173,1281,492,100,2976,N,Eckington Place Northeast,2022,Controls,1,0
"4958171193303920027",479,69,637,44,30,1283,N,2nd Street Northwest,2022,Controls,1,0
"7980648802964949433",519,41,207,79,115,1145,N,4th Street Northeast,2022,Controls,1,0
"5572281202324067463",9988,430,2468,169,113,14362,N,8th Street Southeast,2022,Controls,1,0
"63116474412862794",881,131,647,10,318,3302,N,11th Street Northwest,2022,Controls,1,0
"7026678436470755519",1051,79,709,415,61,2361,N,6th Street Northeast,2022,Controls,1,0
"10791123187922081375",1388,174,630,72,439,2721,N,1st Street Southeast,2022,Controls,1,0
"18044662575419248250",828,42,454,188,50,1886,N,6th Street Southeast,2022,Controls,1,0
"2613984907075142427",586,44,213,99,113,1253,N,4th Street Northeast,2022,Controls,1,0
"2654870212662544540",190,41,233,376,1980,2835,N,15th Street Northwest,2022,Controls,1,0
"8578611239915469221",1094,42,409,151,442,2198,N,13th Street Northeast,2022,Controls,1,0
"16233879058897472579",193,17,184,1078,182,1658,N,1st Street Northwest,2022,Study Area,1,2
"13832531940584338933",170,12,124,68,544,1587,N,11th Street Northwest,2022,Controls,1,0
"4906729891879469157",228,18,187,277,123,881,N,First Street Northwest,2022,Study Area,1,2
"17548485253121359274",267,42,245,529,509,1619,N,15th Street Northwest,2022,Controls,1,0
"7619810851809698159",771,39,446,38,733,2069,N,Warder Street Northwest,2022,Controls,1,0
"12957965464409768266",491,62,529,205,249,1572,N,1st Street Northwest,2022,Study Area,1,2
"1082268570192650818",583,66,540,41,1745,3011,N,First Street Northeast,2022,Study Area,1,2
"16030096740846661620",582,93,1283,290,163,3262,N,7th Street Northwest,2022,Study Area,1,2
"8256350797446541368",818,61,560,390,70,2243,N,6th Street Northeast,2022,Controls,1,0
"2828300851387249324",861,101,819,238,102,2161,N,L'Enfant Plaza Southwest,2022,Controls,1,0
"12806312959285374234",574,83,432,638,1567,3412,N,13th Street Northwest,2022,Controls,1,0
"5126715084196472848",262,55,350,360,1087,2114,N,New Jersey Avenue Northwest,2022,Study Area,1,2
"7211216706644778504",3565,196,1526,194,336,6952,N,8th Street Northeast,2022,Controls,1,0
